SUB,COND,MODE,META,SYNC,VAR
105,NAP,MODE7,0.228108288663194,0.633971696395132,0.00560622754219554
106,NAP,MODE7,0.272143335693769,0.682920684239202,0.0038095821217083
107,NAP,MODE7,0.119618911486812,0.806813128579512,0.00270484694059073
108,NAP,MODE7,0.133134902831705,0.688085498746653,0.0037929480022232
109,NAP,MODE7,0.190327864657952,0.693543412510327,0.00361649317386232
110,NAP,MODE7,0.201095672978246,0.602102904023601,0.00289070250630639
111,NAP,MODE7,0.227660961977735,0.70133524567284,0.00484023516286197
112,NAP,MODE7,0.135377724956241,0.838670800847983,0.00358681281389491
113,NAP,MODE7,0.168618069279057,0.471325787779195,0.00463516603753691
114,NAP,MODE7,0.157173224801638,0.718045837445192,0.0053717079914031
115,NAP,MODE7,0.218744338688597,0.606438240481608,0.00479900063519676
116,NAP,MODE7,0.163077266625776,0.80979033611348,0.0042619176602304
117,NAP,MODE7,0.211609469578397,0.814312535135215,0.00413554353841274
118,NAP,MODE7,0.217117004563203,0.462196576971103,0.00465878826440325
119,NAP,MODE7,0.165185140758797,0.610541590157896,0.00449578849931345
120,NAP,MODE7,0.177473403512797,0.589014408126394,0.00654253475831418
121,NAP,MODE7,0.186246653132615,0.701906124460407,0.00418911315690456
122,NAP,MODE7,0.165145722304417,0.83205807619205,0.00346286510766838
123,NAP,MODE7,0.282938733571814,0.641612256848359,0.00572003266457049
124,NAP,MODE7,0.215106149520861,0.762986590478514,0.00245414741325221
125,NAP,MODE7,0.183035695633137,0.704069434456596,0.00515577965193069
126,NAP,MODE7,0.190428158069021,0.733605823636826,0.00201610035304631
127,NAP,MODE7,0.205533771592893,0.682653353456486,0.00348732370643559
128,NAP,MODE7,0.146299273815838,0.789144605928859,0.00196854113970611
129,NAP,MODE7,0.230027820841834,0.802780898497491,0.0035719479328923
130,NAP,MODE7,0.187648470824304,0.672515544374411,0.00549962879282887
